userID	username	utc off	profile created	favorites	followers	following	tweets	retweetID	retweet user	retweet count	text	quote	date	url	lat	lon	tweetID	relevant	com_vape	news_vape	policy_vape	health_vape	use_vape	pro_vape	anti_vape	procure_vape	addiction_vape
'2795440608	Vaping_Days		Sun Sep 07 07:01:44 +0000 2014	1600	7958	7898	29815			0	 @Vape_Auctions Posted...  _newline_ https://t.co/fFv8sqMRyn 	 First Release: Vandy Vape Phobia V2 RDA Tank|Deep tank -  High air hole position: First Release: Vandy Vape Phobia V2 RDA Tank|Deep tank -  High air hole position Vandy Vape Phobia V2 RDA Tank Phobia V2 RDA manufactured by Vandy... https://t.co/z6OHyMxwvN # VapingTrain # vapefam # vapeon https://t.co/Jzr1bBVzPh 	http://twitter.com/Vaping_Days/status/1040933517264334848				'1040933517264334848	1	0	0	0	0	0	0	0	0	0
'833239200963166208	YumenoHimikoBot		Sun Feb 19 08:58:01 +0000 2017	0	27	7	28167			0	 Korekiyo stole my vape pen. 	  	http://twitter.com/YumenoHimikoBot/status/1033937595661737984				'1033937595661737984	1	0	0	0	0	0	1	0	1	0
'4561390472	1649029753Liu		Tue Dec 15 01:16:19 +0000 2015	0	0	0	208			0	 Vladdin in Malaysia -  guys!!! \U0001f1f2\U0001f1fe \U0001f1f2\U0001f1fe \U0001f1f2\U0001f1fe _newline_ Come and visit us!\U0001f60e\U0001f60e _newline_ Vape store... https://t.co/7d5DVaFeok 	  	http://twitter.com/1649029753Liu/status/1036833519467683841				'1036833519467683841	1	1	0	0	0	0	0	0	0	0
'998581553491009537	owenratjesus		Mon May 21 15:09:29 +0000 2018	240	49	128	307			0	 juuling isn't a personality trait and no one cares that you show off your juul like it's a pulitzer prize on snapchat goodnight and shut up 	  	http://twitter.com/owenratjesus/status/1031358126451245061				'1031358126451245061	1	0	0	0	0	0	0	1	0	0
'1039296346887315456	thegothicBible		Mon Sep 10 23:35:33 +0000 2018	38	41	44	50			0	 juuling is for eighth graders 	  	http://twitter.com/thegothicBible/status/1039600946639036416				'1039600946639036416	1	0	0	0	0	0	1	0	0	0
'1676158836	orghazemic		Fri Aug 16 17:00:00 +0000 2013	17393	323	256	40649			0	 Today we purchase our 14th juul. 	  	http://twitter.com/orghazemic/status/1038161388756250624				'1038161388756250624	1	0	0	0	0	0	1	0	0	0
'3016030427	acaaiberrii		Wed Feb 04 02:21:54 +0000 2015	18341	16003	1601	84540			0	 \U0001f44c\U0001f3fb close to deleting tumblr i just saw a vid of a guy hitting a juul that was stuck inside someones vagina. im genuinely. so upset _newline_ pussy flavored juul pods 	  	http://twitter.com/acaaiberrii/status/1037236744016543744				'1037236744016543744	1	0	0	0	0	0	0	1	0	0
'41761397	BizzyVick		Fri May 22 05:35:08 +0000 2009	5318	1763	1523	57725			0	 @lovelucyford Lost your juul? 	  	http://twitter.com/BizzyVick/status/1040687998809989120				'1040687998809989120	1	0	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	59	172326			0	 New Vaping IJOY AVENGER 270 234W with AVENGER Subohm TC Kit https://t.co/mF93orJ9B4 https://t.co/wQ1rDSPksS 	  	http://twitter.com/VapingAve40/status/1040378761676505093				'1040378761676505093	1	1	0	0	0	0	0	0	0	0
'553796012	aabailz		Sat Apr 14 20:01:45 +0000 2012	27853	787	860	6489			0	 Don't vape on our lawn! Our landlord is a cop 	  	http://twitter.com/aabailz/status/1038262069798334465				'1038262069798334465	1	0	0	0	0	0	1	0	0	0
'1957542566	_viscerally		Sat Oct 12 21:38:06 +0000 2013	7177	263	254	5517			0	 the phenomenon of people who have previously been Disgusted by smoking cigarettes but then start juuling is so strange to me? congrats on your new nicotine addiction I guess 	  	http://twitter.com/_viscerally/status/1037720742463504384				'1037720742463504384	1	0	0	0	0	0	0	1	0	1
'834805284400934912	TexasCAGQ		Thu Feb 23 16:41:04 +0000 2017	20286	319	288	794			0	 Ladies -  it's 2018 so go out there and get a man with a juul addiction \U0001f60d 	  	http://twitter.com/TexasCAGQ/status/1041823297300832256				'1041823297300832256	1	0	0	0	0	0	1	0	0	1
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	131818			0	 New Vaping GeekVape Aegis 100W TC Box MOD with 26650 Battery - 4300mAh https://t.co/IBOMlMlIa8 https://t.co/Q0rxcli4tm 	  	http://twitter.com/VapingAve40/status/1035362816801132545				'1035362816801132545	1	1	0	0	0	0	0	0	0	0
'890278447397953536	RoseCulouredBoi		Wed Jul 26 18:31:37 +0000 2017	16490	116	628	7299			0	 @DrEvilFinger @WeeMissBea Well just think about it like this. Where cigarettes have tar -  tobacco and all kinds of other harmful things -  vape pens have water vapour -  there is no possible way it can be less safe than smoking 	  	http://twitter.com/RoseCulouredBoi/status/1030968719026139137				'1030968719026139137	1	0	0	0	1	0	1	0	0	0
'1013716820073668608	HiraniTwinkal		Mon Jul 02 09:31:38 +0000 2018	0	1	77	174			0	 Electronic E cig Cigarettes 80W 2200mAh Shisha Vape Pen Box Mod Starter Kit _newline_ @AnonymousPress https://t.co/cptNy3acSO 	  	http://twitter.com/HiraniTwinkal/status/1038008795631214592				'1038008795631214592	1	1	0	0	0	0	0	0	0	0
'944405813803745280	AshNoKetchum37		Sat Dec 23 03:14:27 +0000 2017	768	31	201	699			0	 Literally customers who come in to buy Juuls and accessories are the main reason I hate going to work every day. It used to be the meth heads that ruined it for me. 	  	http://twitter.com/AshNoKetchum37/status/1034464005371453440				'1034464005371453440	1	0	0	0	0	0	0	1	0	0
'921543852497997824	karolin50435672		Sat Oct 21 01:09:10 +0000 2017	2725	372	1025	1302			0	 I'm buying me a JUUL idc idc 	  	http://twitter.com/karolin50435672/status/1030682568017018880				'1030682568017018880	1	0	0	0	0	0	1	0	0	0
'18558653	jazzyjwella		Fri Jan 02 18:35:22 +0000 2009	5464	266	259	4471			0	 Shoutout to the cop vaping on broome street 	  	http://twitter.com/jazzyjwella/status/1032678360516833280				'1032678360516833280	1	0	0	0	0	0	1	0	0	0
'75825173	Vaping360		Sun Sep 20 16:52:40 +0000 2009	8337	24699	240	26351			0	 5 Simple Ways to Clean a Dirty Vape Tank _newline_ by Dave Kriegel _newline_ https://t.co/GRGzM3bHsy 	  	http://twitter.com/Vaping360/status/1038623075674284033				'1038623075674284033	1	0	1	0	0	0	0	0	0	0
'30642860	kkazantzoglou		Sun Apr 12 12:28:51 +0000 2009	52	413	1956	83671			0	 Vape shop sold me fake batteries via /r/electronic_cigarette https://t.co/u11kzO9A8T https://t.co/0sBXMRIFv8 	  	http://twitter.com/kkazantzoglou/status/1035293892009250817				'1035293892009250817	1	0	0	0	0	0	1	0	0	0
'3525870153	davieboys1		Wed Sep 02 18:34:31 +0000 2015	74	35	91	152			0	 MyVpro Giveaway! Win a New Vape Kit or $100 Gift Card! https://t.co/FFqnQ7CfKV 	  	http://twitter.com/davieboys1/status/1039674150699388928				'1039674150699388928	1	1	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	105671			0	 New Vaping Vaporesso Target Mini 40W Kit https://t.co/2Rx6vFWdNl https://t.co/fO9Ta54OQj 	  	http://twitter.com/VapingAve40/status/1031738624205676544				'1031738624205676544	1	1	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	162785			0	 New Vaping FreeMaX Mesh Pro Tank https://t.co/xHS1lw8y0r https://t.co/VEqUgfZKhZ 	  	http://twitter.com/VapingAve40/status/1039245204572712963				'1039245204572712963	1	1	0	0	0	0	0	0	0	0
'714863686	VarsanBharat		Mon Oct 14 18:23:33 +0000 2013	31	40	190	116			0	 Electronic e cig cigarette MINI 60W 1500mAh Box Mod Starter Kit Pen Vape Shisha _newline_ @SimonCowell https://t.co/xPYeJBdWG1 	  	http://twitter.com/VarsanBharat/status/1040507623903256576				'1040507623903256576	1	1	0	0	0	0	0	0	0	0
'1259535607	CueCig		Mon Mar 11 13:57:54 +0000 2013	73	3262	3375	12131			0	 JustFog P14A Compact Starter Kit | P14A Strong and long lasting power cell.  Compact for portability. https://t.co/oPekRxhuXo  # vape # ejuice # ecig # vaping # vapelife # vapefam # vapenation https://t.co/yuC0HMySGP 	  	http://twitter.com/CueCig/status/1031782954056339456				'1031782954056339456	1	1	0	0	0	0	0	0	0	0
'1023807043851968512	zakbrant_		Mon Jul 30 05:46:35 +0000 2018	272	52	102	34			0	 @JuiceWorlddd Not haveing juul pods. Lmao 	  	http://twitter.com/zakbrant_/status/1037539128773107715				'1037539128773107715	1	0	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	111269			0	 New Vaping Eleaf iJust 3 Battery 3000mAh https://t.co/ww6E6UynLl https://t.co/WuWgwNHW7X 	  	http://twitter.com/VapingAve40/status/1032558004502056960				'1032558004502056960	1	1	0	0	0	0	0	0	0	0
'1023526448370348032	sajetahi		Sun Jul 29 11:11:36 +0000 2018	787	215	172	143			0	 @pardozet i mean vape \U0001f44a\U0001f3fd\U0001f608 	  	http://twitter.com/sajetahi/status/1034107523035361281				'1034107523035361281	1	0	0	0	0	0	0	0	0	0
'851238988853776384	woizm		Mon Apr 10 01:02:45 +0000 2017	7240	49	154	1357			0	 another white girl smoking a juul at the bus stop... i hate ddo 	  	http://twitter.com/woizm/status/1030887303386824705				'1030887303386824705	1	0	0	0	0	0	0	1	0	0
'1002660286204030976	walydna04		Fri Jun 01 21:16:55 +0000 2018	34443	332	268	1226			0	 I hate @Geekvapecompany product -  lousy vape product.\U0001f44e 	 Together with @GeekvapeTech  we're giving away FIVE brand new Geekvape Loop V1.5 RDA's! _newline_ ** Hurry -- just an hour left to enter! ** _newline_ https://t.co/u6Jyj1aycL 	http://twitter.com/walydna04/status/1040269735345176576				'1040269735345176576	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	120566			0	 New Vaping Smok X-Priv Baby Kit https://t.co/NTMzrxX04z https://t.co/jPwsrqQjPA 	  	http://twitter.com/VapingAve40/status/1033714247295885312				'1033714247295885312	1	1	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	168817			0	 New Vaping Voopoo Drag 157W Box Mod Black Frame Version https://t.co/XuxYUmVa9P https://t.co/91kJcm7Q7f 	  	http://twitter.com/VapingAve40/status/1039950049797525504				'1039950049797525504	1	1	0	0	0	0	0	0	0	0
'20136433	carkedit		Thu Feb 05 10:41:57 +0000 2009	2543	71	451	2527			0	 @DaveSoper1959 @cffschroeder @NHSEngland @CF_Kids We went to a concert @LondonPalladium and a woman in front of us had hers on full vape effect -  that crap was everywhere. My husband kept wafting it back into her face with a programme. It totally ruined the night for us though # selfish 	  	http://twitter.com/carkedit/status/1031144276032466944				'1031144276032466944	1	0	0	0	0	0	0	1	0	0
'918467309047615489	LargeJuice		Thu Oct 12 13:24:05 +0000 2017	56	62	61	90			0	 The search is over! _newline_ Banana Haze combines a ripe tasting banana and pear with a hint of hazelnut for a rich finish. _newline_  _newline_ # 100LARGE # BananaHaze # LargeJuiceCo # LargeJuice # Vaping # Eliquid # Shortfills # Vape https://t.co/prC45UujHh 	  	http://twitter.com/LargeJuice/status/1032975861929189378				'1032975861929189378	1	1	0	0	0	0	0	0	0	0
'248987887	TimDotTV		Tue Feb 08 03:41:11 +0000 2011	19514	54136	667	83808			0	 Let us vape on airplanes you COWARDS @FAANews 	  	http://twitter.com/TimDotTV/status/1040157035709390848				'1040157035709390848	1	0	0	1	0	0	1	0	0	0
'2255936641	cosmicflwr		Sat Dec 21 03:32:15 +0000 2013	33679	349	198	10506			0	" Alise resllt woke up at the same time idid and said ""wake and vape am i right?"" Imdone "	  	http://twitter.com/cosmicflwr/status/1040633442386337792				'1040633442386337792	1	0	0	0	0	0	1	0	0	1
'25287952	Nickynooza		Thu Mar 19 13:10:01 +0000 2009	48	118	183	883			0	 Even if they have been shown to be less harmful than cigarettes -  sitting on public transport (or in pubs) engulfed in clouds of smelly vapour that strangers have exhaled -  sounds pretty grim to me. It's bad enough walking behind vapers on the street. https://t.co/yFRbrBo6Mo 	  	http://twitter.com/Nickynooza/status/1030443497638318080				'1030443497638318080	1	0	0	0	1	0	0	1	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	106344			0	 New Vaping Sigelei SnowWolf Vfeng 230W TC Box Mod https://t.co/FCbadvAKvA https://t.co/EcH3kC7R6W 	  	http://twitter.com/VapingAve40/status/1031834797730029568				'1031834797730029568	1	1	0	0	0	0	0	0	0	0
'1561359152	Vapor_DNA		Mon Jul 01 19:59:47 +0000 2013	64	2105	2	2771			0	 Countdown to Midnight Fam!!! _newline_ _________________________ _newline_ TONIGHT @ 12AM PST On https://t.co/JMSlfdEtKw  _newline_ PROMO CODE: CAPTAIN _newline_  _newline_ So Don't Miss Out Vape Fam!  _newline_  _newline_ # Vaptio # VapeDeals # VapePorn # QuitSmoking # Vape # Ecigs # WorldWideVape # VapeShop # CaliVapers # Socal # AllDayVape https://t.co/3OoPR5Yndl 	  	http://twitter.com/Vapor_DNA/status/1030598439485169664				'1030598439485169664	1	1	0	0	0	0	0	0	0	0
'768719582022340608	92til_		Thu Aug 25 08:00:05 +0000 2016	4310	131	111	3734			0	 @xjbabyyy Nooo go back to just vaping ! 	  	http://twitter.com/92til_/status/1033113580252483584				'1033113580252483584	1	0	0	0	0	0	1	0	0	0
'3347327057	waz00t_ebooks		Sat Jun 27 07:41:56 +0000 2015	648	2271	3027	151333			0	 selling my vape been 72 hours with no nicotine. 	  	http://twitter.com/waz00t_ebooks/status/1031935099745562631				'1031935099745562631	1	0	0	0	0	0	0	1	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	101823			0	 New Vaping SMOK Novo Pod System Kit https://t.co/bJrxwtWFkk https://t.co/zuLHLU2KKs 	  	http://twitter.com/VapingAve40/status/1031127059102220288				'1031127059102220288	1	1	0	0	0	0	0	0	0	0
'917698418977529856	MundoVapes		Tue Oct 10 10:28:47 +0000 2017	315	409	706	362			0	 If you have quit smoking through vaping please let the world know. Use this sign on your social media and let's flood the net with vaping advocacy @conlyn64 @crew_vape @TonySpivey1968 # vape # vapecommunity # vapenation # vape\u5973\u5b50 # vapefam # vapingsaveslives # crew_vape # worldvapecrew https://t.co/pZha0uPDwz 	  	http://twitter.com/MundoVapes/status/1030851801862549504				'1030851801862549504	1	0	0	0	1	0	1	0	0	0
'788403179620855810	VaporStorePitt		Tue Oct 18 15:35:40 +0000 2016	3	20	100	386			0	 If you're a beginner bored with blowing O-rings -  but can't quite perform some of the more complex theatrics -  here is a simple vape trick that will diversify your experience: The Smoke Triangle. https://t.co/ccIRUfX94n  # vaporgalleria # vapelife # vapetricks https://t.co/lngu0aY9sp 	  	http://twitter.com/VaporStorePitt/status/1032658975907610624				'1032658975907610624	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	119848			0	 New Vaping VGOD Elite RDA https://t.co/WbmiM1y6CA https://t.co/a6ktGtJG80 	  	http://twitter.com/VapingAve40/status/1033623647955472386				'1033623647955472386	1	1	0	0	0	0	0	0	0	0
'2609513998	XdInsidious		Sat Jun 14 19:20:15 +0000 2014	604	121	319	9451			0	 I liked a @YouTube video https://t.co/tYCXrr2OpR JUUL SESH IN NATURE (10000 SUBSCRIBER SPECIAL) 	  	http://twitter.com/XdInsidious/status/1034147074579652608				'1034147074579652608	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	142819			0	 New Vaping SMOK Infinix Starter Kit 250mAh https://t.co/ZBbMnmZwAQ https://t.co/ciljaEpN3F 	  	http://twitter.com/VapingAve40/status/1036789457297367040				'1036789457297367040	1	1	0	0	0	0	0	0	0	0
'1316301391	paupersgrave		Sat Mar 30 11:45:35 +0000 2013	938	30	60	1287			0	 Fresh Creamy Custard from @RE_JUICED arrived today - \U0001f44d\U0001f44d\U0001f44dbargain for good quality juice to vape - thanks. https://t.co/RTX0hS6WXR 	  	http://twitter.com/paupersgrave/status/1037384431957200896				'1037384431957200896	1	1	0	0	0	0	0	0	0	0
'2350217726	TheRealMcKay34		Tue Feb 18 14:43:02 +0000 2014	5848	768	4639	5440			0	 @realwitchyshit6 I'm sorry If I become famous in the vape community. 	  	http://twitter.com/TheRealMcKay34/status/1039723346492055553				'1039723346492055553	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	121465			0	 New Vaping Vaporesso Orca Solo Coil  https://t.co/WOKoUlfLod https://t.co/T1cQ0o0TUu 	  	http://twitter.com/VapingAve40/status/1033865824161820672				'1033865824161820672	1	1	0	0	0	0	0	0	0	0
'841242868832436224	vapetraveller		Mon Mar 13 11:01:44 +0000 2017	92	283	171	75513			0	 Me Unboxing The Suorin iShare Dual Vape Pen System via /r/Vaping101 https://t.co/cFgvmCAo9G https://t.co/oYCzcvxene 	  	http://twitter.com/vapetraveller/status/1036314295380975618				'1036314295380975618	1	0	0	0	0	0	1	0	0	0
'1002185892621103105	VapeVi3		Thu May 31 13:51:51 +0000 2018	6	7	56	6			0	 Vaping clouds everywhere \U0001f624 \U0001f4a8 \U0001f624 _newline_ . _newline_ . _newline_ . _newline_ . _newline_ # vieinthemoment # viecbd # vapingisthefuture # vievape # vapeuk # cbdoil # vapecommunity # viecbd # ecigarette # ukvape # vapenation # cbdlife # vapelyfe # vaping101 # cbdvapeoil https://t.co/82dRKTYKBC 	  	http://twitter.com/VapeVi3/status/1035493576162070533				'1035493576162070533	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	126586			0	 New Vaping Freemax Fireluke Mesh Subohm Tank 3ml https://t.co/VMHEDXRZdI https://t.co/8lcJQo6DHx 	  	http://twitter.com/VapingAve40/status/1034458339323699205				'1034458339323699205	1	1	0	0	0	0	0	0	0	0
'291479170	Bartolozzzzzzi		Mon May 02 02:53:43 +0000 2011	63318	1502	915	35884			0	" ""I really miss my juul"" -my now ex-best friend Toni "	  	http://twitter.com/Bartolozzzzzzi/status/1030707302427385857				'1030707302427385857	1	0	0	0	0	0	0	1	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	117597			0	 New Vaping Lost Vape Furyan BF Squonk Box Mod https://t.co/5m2hQijFEW https://t.co/uhFuceWpz1 	  	http://twitter.com/VapingAve40/status/1033342537619013632				'1033342537619013632	1	1	0	0	0	0	0	0	0	0
'47338577	iamphoenixorion		Mon Jun 15 13:49:56 +0000 2009	545	456	165	4411			0	 This Friday # Elevate and # Exhale with # InariVachs + # PhoenixOrion 8pm-12am # DareToDart prizes + gifts by # Juul # StashLogix # SnowWolf # HuniBadger https://t.co/CxHHxFa1lz 	  	http://twitter.com/iamphoenixorion/status/1039767310398103552				'1039767310398103552	1	1	0	0	0	0	0	0	0	0
'1084805293	vnsscldn		Sun Jan 13 02:59:15 +0000 2013	21103	1136	782	33784			0	 Happy birthday dox man! @Dotdu vape on! \U0001f4a8\U0001f389 	  	http://twitter.com/vnsscldn/status/1037698566976729088				'1037698566976729088	1	0	0	0	0	0	1	0	0	0
'702187969	jessicullison		Wed Jul 18 02:21:17 +0000 2012	7302	471	358	10178			0	" ""vaping is bad for you"" https://t.co/zFXNJ07thV "	  	http://twitter.com/jessicullison/status/1037003813448835074				'1037003813448835074	1	0	0	0	1	0	0	1	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	164202			0	 New Vaping Vaporesso Nexus AIO Starter Kit 650mAh https://t.co/wJbO45aA8o https://t.co/CcpJyCUZQV 	  	http://twitter.com/VapingAve40/status/1039418873714339842				'1039418873714339842	1	1	0	0	0	0	0	0	0	0
'912811363352883200	personathreefes		Tue Sep 26 22:49:23 +0000 2017	1023	77	105	851			0	 me: am I culturally appropriating when I buy a pack of spirits?  _newline_  _newline_ cashier: excuse me? _newline_  _newline_ me: *puts my foot on table and pulls notepad* do you think a vape juice for gamer girl pee should taste like lemon vinegarette? 	  	http://twitter.com/personathreefes/status/1030644426111111168				'1030644426111111168	1	0	0	0	0	0	1	0	0	0
'316606693	KalliSnae		Mon Jun 13 18:06:18 +0000 2011	9040	516	364	5225			0	" Good read: ""Vaping should be lionized as the most effective risk-reduction and smoking-cessation technique."" _newline_  _newline_ Read more: https://t.co/fYNYFhKZTu  _newline_ Follow us: @AmericanThinker on Twitter | AmericanThinker on Facebook "	 Health groups slay vaping with faint praise https://t.co/kMMoviLvDW 	http://twitter.com/KalliSnae/status/1039204767304740865				'1039204767304740865	1	0	0	0	1	0	1	0	0	0
'157473214	astro_cake		Sat Jun 19 23:06:58 +0000 2010	46241	389	226	189901			0	 List of Destiny characters who vape 	  	http://twitter.com/astro_cake/status/1041513748660473858				'1041513748660473858	1	0	0	0	0	0	0	0	0	0
'299255946	NavigateHousing		Sun May 15 19:22:33 +0000 2011	310	841	1607	3181			0	 Is it ok to vape in your unit amid this new smoking ban? https://t.co/nfoomwlOja 	  	http://twitter.com/NavigateHousing/status/1031919189676707840				'1031919189676707840	1	0	0	1	0	0	0	0	0	0
'2965089676	DrWaldoAyurveda		Tue Jan 06 22:12:20 +0000 2015	79	626	886	17884			0	" ""Did Juul Lure Teenagers and Get 'Customers for Life'?"" by MATT RICHTEL and SHEILA KAPLAN via NYT https://t.co/9wkHaXxn6S "	  	http://twitter.com/DrWaldoAyurveda/status/1034041344682090498				'1034041344682090498	1	0	1	0	0	0	0	0	0	0
'3804323054	frvnki		Tue Oct 06 15:03:43 +0000 2015	16283	4247	955	6533			0	 whoever hit my juul and walked away with it fuck you 	  	http://twitter.com/frvnki/status/1035992975782957057				'1035992975782957057	1	0	0	0	0	0	1	0	1	0
'787606446	AbigailKAdams		Tue Aug 28 18:43:14 +0000 2012	734	417	289	2463			0	" *gets caramel cappuccino vape juice* _newline_ ""It could use a little more creamer but"" "	  	http://twitter.com/AbigailKAdams/status/1033877369356877825				'1033877369356877825	1	0	0	0	0	0	1	0	0	0
'3053474680	elizabethpuskar		Sun Feb 22 18:24:14 +0000 2015	7351	221	326	2262			0	 there are literal fetuses hitting a vape on the school bus 	  	http://twitter.com/elizabethpuskar/status/1039947058357170177				'1039947058357170177	1	0	0	0	0	0	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	139677			0	 New Vaping Teslacigs TPOD Pod System Starter Kit https://t.co/h7jaAjSWya https://t.co/vi2k9O45mC 	  	http://twitter.com/VapingAve40/status/1036358670148284416				'1036358670148284416	1	1	0	0	0	0	0	0	0	0
'2973040762	Vapofolies		Sun Jan 11 12:56:47 +0000 2015	59	428	767	12629			0	 Kit Species 230w TC Smok https://t.co/Y7xxgnJjmj # vapote # vape # vaping # deals # bonplan # vapofolies # ecig 	  	http://twitter.com/Vapofolies/status/1037818092678729728				'1037818092678729728	1	1	0	0	0	0	0	0	0	0
'547292567	jesscacomplains		Sat Apr 07 03:40:12 +0000 2012	51236	3040	160	70896			0	 i dried out my throat so much from vaping that i maybe spit up blood but im healthy 	  	http://twitter.com/jesscacomplains/status/1040313735938801666				'1040313735938801666	1	0	0	0	1	0	1	0	0	0
'902028782	NicholasHallCo		Wed Oct 24 15:19:54 +0000 2012	643	382	582	4603			0	 # OTCNewDirections: Smokers given free # ecigarettes may cut down or even quit conventional cigarettes in favour of # vaping -  according to a @fontem -funded study 	  	http://twitter.com/NicholasHallCo/status/1039546802708643842				'1039546802708643842	1	0	0	0	1	0	1	0	0	0
'343142915	mklingelhofer25		Wed Jul 27 03:42:19 +0000 2011	41230	523	443	12787			0	 me when i get all comfy in bed and i can't find my juul https://t.co/Gq3BKpE9Qt 	  	http://twitter.com/mklingelhofer25/status/1033530741194481665				'1033530741194481665	1	0	0	0	0	0	1	0	0	0
'4309198703	roah_nowell		Sat Nov 28 17:14:51 +0000 2015	5853	496	865	4300			0	 your nipples are juul pods and im tryna get a buzz \U0001f624\U0001f624 	  	http://twitter.com/roah_nowell/status/1035925907373023232				'1035925907373023232	1	0	0	0	0	0	1	0	0	0
'945622895748927489	Zodiac49703193		Tue Dec 26 11:50:41 +0000 2017	33	5	122	148			0	 @G2Pengu @Peterhchau Immagine an vape mouse \U0001f914 	  	http://twitter.com/Zodiac49703193/status/1033062829576863744				'1033062829576863744	1	0	0	0	0	0	0	0	0	0
'738497706419585024	lovelyxiuyeol		Thu Jun 02 22:29:08 +0000 2016	33107	115	672	10996			0	 i accidentally burned my lips on my vape someone come kiss them better \U0001f61a 	  	http://twitter.com/lovelyxiuyeol/status/1040834341595574272				'1040834341595574272	1	0	0	0	0	1	1	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	106373			0	 New Vaping SMOK E-Priv Kit https://t.co/RqoFApARCh https://t.co/RnssMmLH2d 	  	http://twitter.com/VapingAve40/status/1031838895065915393				'1031838895065915393	1	1	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	140298			0	 New Vaping Vaporesso Revenger X 220W Kit with NRG Tank - 2ml/5ml https://t.co/a6cPTFRoU0 https://t.co/haqCkn8z3o 	  	http://twitter.com/VapingAve40/status/1036448950759247872				'1036448950759247872	1	1	0	0	0	0	0	0	0	0
'849933881528668160	VapingAve40		Thu Apr 06 10:36:43 +0000 2017	20	45	60	169755			0	 New Vaping Joyetech eGo AIO Starter Kit New Colors https://t.co/up0k4CUHmg https://t.co/7DSCzvK53x 	  	http://twitter.com/VapingAve40/status/1040055326815473665				'1040055326815473665	1	1	0	0	0	0	0	0	0	0
'2916929982	Tristan12brown		Tue Dec 02 23:22:28 +0000 2014	4857	291	336	1315			0	 Today I was told we don't have bathrooms. We have juul rooms and there just happens to be toilets in them. 	  	http://twitter.com/Tristan12brown/status/1041757249998397441				'1041757249998397441	1	0	0	0	0	0	1	0	0	0
'3242470741	VSSCoralGables		Thu Jun 11 15:29:03 +0000 2015	107	255	1288	734			0	 Come in for a vape sale this weekend!  _newline_ # VapeNSmokeShop # Miami # VapeShop # VapeLife # VapeNation # Vape # StopSmoking # Smok # TGIF # MiamiLife # GoodVibes # CoralGables # CoconutGrove # SouthMiami # UMiami https://t.co/x8L6pm0BZG 	  	http://twitter.com/VSSCoralGables/status/1040623380930723840				'1040623380930723840	1	1	0	0	0	0	0	0	0	0
'1259535607	CueCig		Mon Mar 11 13:57:54 +0000 2013	72	3266	3364	12205			0	 Get the vape that puts YOU in control! Try one today! Orochi N200 200W Box Mod Sub-Ohm VV/VW Battery w/Temp Control https://t.co/ua74BVqL5u .@Cuecig  # vape # ejuice # vapesale # vapecloud # vaping # vapelife # vapefam # ecig https://t.co/ui2GQcs92q 	  	http://twitter.com/CueCig/status/1032311438361145345				'1032311438361145345	1	1	0	0	0	0	0	0	0	0
'879065441716580354	StromCloudFam		Sun Jun 25 19:55:08 +0000 2017	13	9	18	348			0	 Window check on a rainy day \u2764\ufe0f  _newline_  _newline_ # vape # vapelife # vaper # vapenation # vapelyfe # vapedaily # vapers # vapeporn # vaping # vapestagram # vapeon # vapefam # vapecommunity # vapetricks # instavape... https://t.co/zkyInLDp7Y 	  	http://twitter.com/StromCloudFam/status/1031606233466171392				'1031606233466171392	1	0	0	0	0	0	1	0	0	0
